Id,step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
9143,3,'C131296547','2','M','28007','M348934600','28007','es_transportation',48.71,0
9144,3,'C1085689043','2','M','28007','M348934600','28007','es_transportation',29.84,0
9145,3,'C465037281','4','F','28007','M348934600','28007','es_transportation',24.53,0
9146,3,'C465037281','4','F','28007','M1823072687','28007','es_transportation',11.11,0
9147,3,'C37682628','1','M','28007','M348934600','28007','es_transportation',40.6,0
9148,3,'C964635168','2','F','28007','M348934600','28007','es_transportation',45.44,0
9149,3,'C1546820736','2','M','28007','M348934600','28007','es_transportation',3.68,0
9150,3,'C1249817283','2','M','28007','M348934600','28007','es_transportation',6.93,0
9151,3,'C460218551','6','M','28007','M348934600','28007','es_transportation',23.7,0
9152,3,'C879949041','3','F','28007','M348934600','28007','es_transportation',10.37,0
9153,3,'C1741615821','3','M','28007','M348934600','28007','es_transportation',9.85,0
9154,3,'C801797246','2','F','28007','M1198415165','28007','es_wellnessandbeauty',44.02,0
9155,3,'C1869757503','5','F','28007','M348934600','28007','es_transportation',27.47,0
9156,3,'C1838948302','1','M','28007','M348934600','28007','es_transportation',22.14,0
9157,3,'C2036557936','2','M','28007','M151143676','28007','es_barsandrestaurants',46.34,0
9158,3,'C487569403','2','M','28007','M348934600','28007','es_transportation',16.25,0
9159,3,'C1698214137','5','F','28007','M85975013','28007','es_food',2.9,0
9160,3,'C1411169363','2','F','28007','M348934600','28007','es_transportation',0.11,0
9161,3,'C668875156','3','F','28007','M151143676','28007','es_barsandrestaurants',66.67,0
9162,3,'C2039473569','2','M','28007','M348934600','28007','es_transportation',5.09,0
9163,3,'C1991820533','5','M','28007','M348934600','28007','es_transportation',38.79,0
9164,3,'C1402203755','3','M','28007','M348934600','28007','es_transportation',3.51,0
9165,3,'C1128965136','2','F','28007','M348934600','28007','es_transportation',44.7,0
9166,3,'C417225282','2','F','28007','M1535107174','28007','es_wellnessandbeauty',1.45,0
9167,3,'C122290547','3','M','28007','M348934600','28007','es_transportation',40,0
9168,3,'C1799882713','1','F','28007','M348934600','28007','es_transportation',14.61,0
9169,3,'C1166355595','4','F','28007','M855959430','28007','es_hyper',72.9,0
9170,3,'C167330970','2','F','28007','M348934600','28007','es_transportation',51.56,0
9171,3,'C784613823','5','F','28007','M348934600','28007','es_transportation',9.78,0
9172,3,'C233548839','2','F','28007','M151143676','28007','es_barsandrestaurants',38.3,0
9173,3,'C1522289895','3','F','28007','M348934600','28007','es_transportation',13.94,0
9174,3,'C125481968','1','M','28007','M348934600','28007','es_transportation',59.45,0
9175,3,'C1345265337','2','M','28007','M348934600','28007','es_transportation',40.85,0
9176,3,'C587016440','5','M','28007','M1823072687','28007','es_transportation',21,0
9177,3,'C252172114','2','M','28007','M1053599405','28007','es_health',119.26,0
9178,3,'C1622124632','2','M','28007','M348934600','28007','es_transportation',15.18,0
9179,3,'C873821675','4','M','28007','M348934600','28007','es_transportation',57.54,0
9180,3,'C815064001','3','M','28007','M1823072687','28007','es_transportation',13.83,0
9181,3,'C834739424','3','F','28007','M1823072687','28007','es_transportation',43.73,0
9182,3,'C1196149230','3','F','28007','M348934600','28007','es_transportation',36.8,0
9183,3,'C236932311','2','F','28007','M348934600','28007','es_transportation',31.52,0
9184,3,'C509362814','3','M','28007','M348934600','28007','es_transportation',57.08,0
9185,3,'C602096181','1','F','28007','M1823072687','28007','es_transportation',32.65,0
9186,3,'C1840158336','2','F','28007','M348934600','28007','es_transportation',24.24,0
9187,3,'C272748313','4','M','28007','M348934600','28007','es_transportation',11.98,0
9188,3,'C42779194','6','F','28007','M348934600','28007','es_transportation',30.45,0
9189,3,'C658256470','3','F','28007','M348934600','28007','es_transportation',6.11,0
9190,3,'C1729776721','4','M','28007','M1946091778','28007','es_wellnessandbeauty',27.69,0
9191,3,'C1501782229','5','F','28007','M348934600','28007','es_transportation',68.74,0
9192,3,'C47462628','2','F','28007','M348934600','28007','es_transportation',38.55,0
9193,3,'C269960003','1','M','28007','M348934600','28007','es_transportation',20.48,0
9194,3,'C1815981756','4','F','28007','M348934600','28007','es_transportation',25.48,0
9195,3,'C490558731','5','M','28007','M348934600','28007','es_transportation',27.82,0
9196,3,'C1441133487','1','M','28007','M348934600','28007','es_transportation',37.1,0
9197,3,'C859628493','3','F','28007','M348934600','28007','es_transportation',6.53,0
9198,3,'C626836922','5','F','28007','M348934600','28007','es_transportation',50.42,0
9199,3,'C350553475','1','M','28007','M1823072687','28007','es_transportation',51.7,0
9200,3,'C297351696','1','M','28007','M348934600','28007','es_transportation',27.45,0
9201,3,'C1692355722','2','M','28007','M348934600','28007','es_transportation',2.99,0
9202,3,'C2145933360','5','F','28007','M348934600','28007','es_transportation',19.23,0
9203,3,'C1089903335','3','M','28007','M348934600','28007','es_transportation',50.07,0
9204,3,'C1089903335','3','M','28007','M1823072687','28007','es_transportation',21.62,0
9205,3,'C1376957295','2','M','28007','M348934600','28007','es_transportation',15,0
9206,3,'C1128349548','2','F','28007','M348934600','28007','es_transportation',26.25,0
9207,3,'C1134994937','5','M','28007','M1946091778','28007','es_wellnessandbeauty',33.71,0
9208,3,'C914000857','U','E','28007','M348934600','28007','es_transportation',3.31,0
9209,3,'C1963238862','2','F','28007','M1823072687','28007','es_transportation',19.49,0
9210,3,'C297745197','4','F','28007','M348934600','28007','es_transportation',21.1,0
9211,3,'C775739646','2','M','28007','M348934600','28007','es_transportation',32.7,0
9212,3,'C469059843','5','F','28007','M348934600','28007','es_transportation',3.59,0
9213,3,'C506003529','5','F','28007','M348934600','28007','es_transportation',11.93,0
9214,3,'C566628469','2','F','28007','M1823072687','28007','es_transportation',26.85,0
9215,3,'C1225704566','2','F','28007','M1823072687','28007','es_transportation',44.64,0
9216,3,'C339931011','4','M','28007','M1823072687','28007','es_transportation',7.27,0
9217,3,'C36546691','3','F','28007','M1823072687','28007','es_transportation',30,0
9218,3,'C1065812935','6','F','28007','M692898500','28007','es_health',81.25,0
9219,3,'C1935421495','1','F','28007','M348934600','28007','es_transportation',36.67,0
9220,3,'C673048498','2','M','28007','M348934600','28007','es_transportation',60.77,0
9221,3,'C26746445','5','M','28007','M151143676','28007','es_barsandrestaurants',35.85,0
9222,3,'C72353846','2','M','28007','M348934600','28007','es_transportation',36.52,0
9223,3,'C1388726904','3','F','28007','M348934600','28007','es_transportation',3.23,0
9224,3,'C750572020','5','M','28007','M348934600','28007','es_transportation',9.18,0
9225,3,'C1169771418','3','M','28007','M348934600','28007','es_transportation',10.31,0
9226,3,'C344248234','2','M','28007','M348934600','28007','es_transportation',16.98,0
9227,3,'C366069783','4','F','28007','M348934600','28007','es_transportation',28.63,0
9228,3,'C1424475955','3','M','28007','M348934600','28007','es_transportation',17.26,0
9229,3,'C870503362','2','F','28007','M348934600','28007','es_transportation',12.61,0
9230,3,'C1365609574','4','M','28007','M348934600','28007','es_transportation',26.11,0
9231,3,'C82079505','2','M','28007','M348934600','28007','es_transportation',34.82,0
9232,3,'C864725258','5','F','28007','M209847108','28007','es_wellnessandbeauty',115.53,0
9233,3,'C790395954','6','F','28007','M348934600','28007','es_transportation',35.36,0
9234,3,'C1981089677','4','M','28007','M151143676','28007','es_barsandrestaurants',4.07,0
9235,3,'C1367987964','3','F','28007','M1823072687','28007','es_transportation',12.86,0
9236,3,'C755108533','4','F','28007','M348934600','28007','es_transportation',10.23,0
9237,3,'C1971497679','4','M','28007','M348934600','28007','es_transportation',39.89,0
9238,3,'C1201696181','4','F','28007','M348934600','28007','es_transportation',43.99,0
9239,3,'C1869142879','5','F','28007','M348934600','28007','es_transportation',27,0
9240,3,'C1158875335','3','M','28007','M855959430','28007','es_hyper',25.86,0
9241,3,'C1402381285','4','F','28007','M348934600','28007','es_transportation',28.2,0
9242,3,'C1733778992','2','F','28007','M348934600','28007','es_transportation',25.27,0
9243,3,'C268686998','3','M','28007','M1823072687','28007','es_transportation',21.13,0
9244,3,'C168191673','1','F','28007','M1823072687','28007','es_transportation',5.7,0
9245,3,'C764048448','3','M','28007','M348934600','28007','es_transportation',39.72,0
9246,3,'C25759288','1','M','28007','M1946091778','28007','es_wellnessandbeauty',162.97,0
9247,3,'C1161927918','2','F','28007','M348934600','28007','es_transportation',0.03,0
9248,3,'C980876590','2','F','28007','M348934600','28007','es_transportation',10.32,0
9249,3,'C158030246','4','F','28007','M348934600','28007','es_transportation',65.24,0
9250,3,'C158030246','4','F','28007','M1823072687','28007','es_transportation',47.89,0
9251,3,'C1368438034','4','M','28007','M209847108','28007','es_wellnessandbeauty',41.15,0
9252,3,'C868096672','1','M','28007','M348934600','28007','es_transportation',9.35,0
9253,3,'C249282739','4','M','28007','M348934600','28007','es_transportation',5.27,0
9254,3,'C1233802034','3','F','28007','M85975013','28007','es_food',12.91,0
9255,3,'C1530157952','2','F','28007','M348934600','28007','es_transportation',23.42,0
9256,3,'C1239061472','2','M','28007','M348934600','28007','es_transportation',52.07,0
9257,3,'C1828416123','4','F','28007','M348934600','28007','es_transportation',19.98,0
9258,3,'C819690995','5','F','28007','M348934600','28007','es_transportation',21.66,0
9259,3,'C1648683269','3','M','28007','M1823072687','28007','es_transportation',15.9,0
9260,3,'C1689083890','2','F','28007','M1823072687','28007','es_transportation',31.82,0
9261,3,'C1361248894','2','F','28007','M692898500','28007','es_health',198.66,0
9262,3,'C1361037703','2','M','28007','M348934600','28007','es_transportation',10.62,0
9263,3,'C537330939','3','M','28007','M348934600','28007','es_transportation',24.38,0
9264,3,'C795132749','5','F','28007','M348934600','28007','es_transportation',37.45,0
9265,3,'C1791524453','2','F','28007','M348934600','28007','es_transportation',31.48,0
9266,3,'C913863966','6','M','28007','M348934600','28007','es_transportation',19.67,0
9267,3,'C609452246','3','F','28007','M348934600','28007','es_transportation',49.08,0
9268,3,'C1689772812','2','M','28007','M151143676','28007','es_barsandrestaurants',26.9,0
9269,3,'C1126297464','2','F','28007','M1823072687','28007','es_transportation',61.51,0
9270,3,'C135716487','4','F','28007','M1823072687','28007','es_transportation',8.24,0
9271,3,'C671524709','5','F','28007','M348934600','28007','es_transportation',36.81,0
9272,3,'C471166875','1','M','28007','M348934600','28007','es_transportation',4.12,0
9273,3,'C786249459','4','M','28007','M348934600','28007','es_transportation',37.91,0
9274,3,'C1645579872','5','F','28007','M348934600','28007','es_transportation',43.31,0
9275,3,'C1565058518','3','M','28007','M348934600','28007','es_transportation',24.04,0
9276,3,'C309780280','1','F','28007','M1823072687','28007','es_transportation',57.95,0
9277,3,'C380412694','1','M','28007','M1823072687','28007','es_transportation',10.33,0
9278,3,'C1953142190','2','M','28007','M348934600','28007','es_transportation',30.17,0
9279,3,'C1440310601','5','F','28007','M348934600','28007','es_transportation',16.64,0
9280,3,'C1272188168','5','F','28007','M348934600','28007','es_transportation',25.5,0
9281,3,'C1837295173','2','M','28007','M1823072687','28007','es_transportation',15.71,0
9282,3,'C1812702959','3','F','28007','M348934600','28007','es_transportation',45.93,0
9283,3,'C2059060401','2','M','28007','M480139044','28007','es_health',158.66,0
9284,3,'C1192874833','4','F','28007','M1823072687','28007','es_transportation',2.25,0
9285,3,'C460167545','5','F','28007','M348934600','28007','es_transportation',1.57,0
9286,3,'C16680464','2','M','28007','M348934600','28007','es_transportation',13,0
9287,3,'C1510459992','3','M','28007','M348934600','28007','es_transportation',23.13,0
9288,3,'C1903765775','3','M','28007','M1823072687','28007','es_transportation',11.12,0
9289,3,'C1035581047','5','M','28007','M1823072687','28007','es_transportation',43.98,0
9290,3,'C281893917','3','M','28007','M348934600','28007','es_transportation',3.65,0
9291,3,'C1303935849','2','M','28007','M348934600','28007','es_transportation',7.89,0
9292,3,'C85945497','4','F','28007','M348934600','28007','es_transportation',34.84,0
9293,3,'C1057285507','5','M','28007','M348934600','28007','es_transportation',4.44,0
9294,3,'C957324981','4','M','28007','M348934600','28007','es_transportation',11.11,0
9295,3,'C1125132707','3','F','28007','M480139044','28007','es_health',36.35,0
9296,3,'C1975392482','2','F','28007','M348934600','28007','es_transportation',64.21,0
9297,3,'C454239699','3','F','28007','M348934600','28007','es_transportation',10.14,0
9298,3,'C232517457','5','F','28007','M151143676','28007','es_barsandrestaurants',50.31,0
9299,3,'C1890250226','3','M','28007','M348934600','28007','es_transportation',28.87,0
9300,3,'C1304285526','5','F','28007','M348934600','28007','es_transportation',41.42,0
9301,3,'C1095087737','3','F','28007','M348934600','28007','es_transportation',9.88,0
9302,3,'C1423644375','2','M','28007','M348934600','28007','es_transportation',22.16,0
9303,3,'C564473555','2','F','28007','M348934600','28007','es_transportation',51.93,0
9304,3,'C1952937534','4','F','28007','M348934600','28007','es_transportation',62.54,0
9305,3,'C426128777','3','F','28007','M348934600','28007','es_transportation',53.23,0
9306,3,'C1501124312','4','M','28007','M348934600','28007','es_transportation',40.69,0
9307,3,'C1962137244','6','M','28007','M1823072687','28007','es_transportation',31.9,0
9308,3,'C2005671734','2','F','28007','M209847108','28007','es_wellnessandbeauty',68.84,0
9309,3,'C1949984685','2','F','28007','M480139044','28007','es_health',716.17,1
9310,3,'C555482626','3','F','28007','M480139044','28007','es_health',699.94,1
9311,3,'C667215072','3','F','28007','M348934600','28007','es_transportation',84.32,0
9312,3,'C1014124305','1','M','28007','M348934600','28007','es_transportation',48.05,0
9313,3,'C188367998','3','F','28007','M1823072687','28007','es_transportation',32.52,0
9314,3,'C1999090638','2','F','28007','M348934600','28007','es_transportation',7.48,0
9315,3,'C1536088502','1','M','28007','M348934600','28007','es_transportation',18.3,0
9316,3,'C1560893361','3','M','28007','M1823072687','28007','es_transportation',27.77,0
9317,3,'C1807153148','4','F','28007','M348934600','28007','es_transportation',13.48,0
9318,3,'C439601438','5','F','28007','M348934600','28007','es_transportation',24.31,0
9319,3,'C291671443','2','M','28007','M348934600','28007','es_transportation',0.03,0
9320,3,'C1504341710','2','F','28007','M348934600','28007','es_transportation',49.51,0
9321,3,'C1236503001','2','F','28007','M348934600','28007','es_transportation',6.9,0
9322,3,'C105845174','3','M','28007','M348934600','28007','es_transportation',56.72,0
9323,3,'C1158233054','2','F','28007','M348934600','28007','es_transportation',8.81,0
9324,3,'C1240746302','6','M','28007','M677738360','28007','es_contents',31.55,0
9325,3,'C98091448','2','F','28007','M348934600','28007','es_transportation',3.28,0
9326,3,'C1605127736','2','M','28007','M348934600','28007','es_transportation',5.67,0
9327,3,'C1590346257','1','F','28007','M348934600','28007','es_transportation',28.41,0
9328,3,'C83651461','2','F','28007','M348934600','28007','es_transportation',51.53,0
9329,3,'C1591908890','2','M','28007','M348934600','28007','es_transportation',3.45,0
9330,3,'C2088008854','6','M','28007','M1823072687','28007','es_transportation',4.96,0
9331,3,'C1212956427','2','F','28007','M151143676','28007','es_barsandrestaurants',29.75,0
9332,3,'C204633978','2','F','28007','M348934600','28007','es_transportation',45.35,0
9333,3,'C1037161656','2','F','28007','M348934600','28007','es_transportation',46.19,0
9334,3,'C255691679','2','F','28007','M348934600','28007','es_transportation',23.22,0
9335,3,'C1844695541','4','F','28007','M348934600','28007','es_transportation',26.86,0
9336,3,'C480975116','2','M','28007','M348934600','28007','es_transportation',31.06,0
9337,3,'C428728055','1','F','28007','M1535107174','28007','es_wellnessandbeauty',19.02,0
9338,3,'C2144163136','1','F','28007','M348934600','28007','es_transportation',46.5,0
9339,3,'C1542255731','2','F','28007','M1823072687','28007','es_transportation',51.72,0
9340,3,'C1719485237','4','M','28007','M348934600','28007','es_transportation',47.25,0
9341,3,'C1083859927','1','F','28007','M348934600','28007','es_transportation',11.15,0
9342,3,'C1238755034','4','M','28007','M348934600','28007','es_transportation',5.64,0
9343,3,'C455036670','2','M','28007','M348934600','28007','es_transportation',41.14,0
9344,3,'C621230638','4','M','28007','M348934600','28007','es_transportation',0.53,0
9345,3,'C1965017830','5','M','28007','M348934600','28007','es_transportation',4.14,0
9346,3,'C761606185','2','M','28007','M348934600','28007','es_transportation',33.1,0
9347,3,'C2100825064','2','F','28007','M855959430','28007','es_hyper',25.03,0
9348,3,'C272471718','3','M','28007','M348934600','28007','es_transportation',45.44,0
9349,3,'C357634845','3','M','28007','M85975013','28007','es_food',4.19,0
9350,3,'C2100602051','4','M','28007','M348934600','28007','es_transportation',15.43,0
9351,3,'C2137070408','5','M','28007','M348934600','28007','es_transportation',8.37,0
9352,3,'C1234264195','5','F','28007','M348934600','28007','es_transportation',34.55,0
9353,3,'C2112631749','2','F','28007','M348934600','28007','es_transportation',8.63,0
9354,3,'C73760959','6','M','28007','M348875670','28007','es_hotelservices',10.84,0
9355,3,'C418638324','5','F','28007','M348934600','28007','es_transportation',5.59,0
9356,3,'C836424975','3','M','28007','M1823072687','28007','es_transportation',7.61,0
9357,3,'C652001804','2','M','28007','M348934600','28007','es_transportation',15.52,0
9358,3,'C1004300450','4','M','28007','M348934600','28007','es_transportation',45.33,0
9359,3,'C1738944491','2','M','28007','M348934600','28007','es_transportation',9.42,0
9360,3,'C1067165398','5','M','28007','M348934600','28007','es_transportation',30.59,0
9361,3,'C775101977','3','M','28007','M209847108','28007','es_wellnessandbeauty',75.44,0
9362,3,'C1509718305','1','M','28007','M348934600','28007','es_transportation',54.28,0
9363,3,'C938819633','1','M','28007','M348934600','28007','es_transportation',25.46,0
9364,3,'C39890933','5','M','28007','M85975013','28007','es_food',69.9,0
9365,3,'C615155713','6','F','28007','M348934600','28007','es_transportation',24.91,0
9366,3,'C179196508','3','F','28007','M348934600','28007','es_transportation',9.93,0
9367,3,'C339181872','4','F','28007','M1823072687','28007','es_transportation',53.3,0
9368,3,'C1095604325','1','F','28007','M855959430','28007','es_hyper',18.15,0
9369,3,'C2027052970','5','M','28007','M348934600','28007','es_transportation',35.67,0
9370,3,'C2080088206','5','F','28007','M1823072687','28007','es_transportation',39.84,0
9371,3,'C1517749848','2','F','28007','M1842530320','28007','es_tech',75.88,0
9372,3,'C1431362064','1','F','28007','M1823072687','28007','es_transportation',1.36,0
9373,3,'C441400844','3','F','28007','M348934600','28007','es_transportation',2.29,0
9374,3,'C1438489717','3','F','28007','M677738360','28007','es_contents',68.58,0
9375,3,'C899638721','2','F','28007','M480139044','28007','es_health',84.84,0
9376,3,'C1698085181','2','M','28007','M348934600','28007','es_transportation',4.64,0
9377,3,'C171498975','1','M','28007','M348934600','28007','es_transportation',32.91,0
9378,3,'C1433843082','4','F','28007','M85975013','28007','es_food',48.51,0
9379,3,'C1943207086','5','F','28007','M348934600','28007','es_transportation',0.19,0
9380,3,'C467035555','2','F','28007','M348934600','28007','es_transportation',22.64,0
9381,3,'C682529129','3','F','28007','M348934600','28007','es_transportation',25.46,0
9382,3,'C1045214627','2','F','28007','M348934600','28007','es_transportation',23.89,0
9383,3,'C1299496226','5','F','28007','M348934600','28007','es_transportation',66.31,0
9384,3,'C1294166760','3','M','28007','M980657600','28007','es_sportsandtoys',332.47,1
9385,3,'C1994736634','4','F','28007','M980657600','28007','es_sportsandtoys',361.28,1
9386,3,'C2027892936','4','F','28007','M348934600','28007','es_transportation',47.25,0
9387,3,'C1814746822','1','M','28007','M348934600','28007','es_transportation',40.93,0
9388,3,'C1040303644','2','M','28007','M1823072687','28007','es_transportation',39.29,0
9389,3,'C1255643141','1','F','28007','M348934600','28007','es_transportation',45.26,0
9390,3,'C49915499','4','M','28007','M855959430','28007','es_hyper',63.09,0
9391,3,'C986156699','3','F','28007','M348934600','28007','es_transportation',28.61,0
9392,3,'C986156699','3','F','28007','M1823072687','28007','es_transportation',42.66,0
9393,3,'C1637357651','3','M','28007','M348934600','28007','es_transportation',54.83,0
9394,3,'C1303555047','3','M','28007','M348934600','28007','es_transportation',40.74,0
9395,3,'C114981535','3','F','28007','M348934600','28007','es_transportation',18.82,0
9396,3,'C394469483','3','M','28007','M348934600','28007','es_transportation',70.81,0
9397,3,'C1348957967','2','M','28007','M348934600','28007','es_transportation',36.56,0
9398,3,'C1187979419','2','F','28007','M348934600','28007','es_transportation',18.39,0
9399,3,'C1293579037','2','F','28007','M348934600','28007','es_transportation',45.72,0
9400,3,'C1388933025','2','F','28007','M1823072687','28007','es_transportation',2.49,0
9401,3,'C856318696','2','F','28007','M348934600','28007','es_transportation',2.91,0
9402,3,'C1638237205','3','M','28007','M348934600','28007','es_transportation',7.53,0
9403,3,'C1269635185','2','M','28007','M348934600','28007','es_transportation',28.69,0
9404,3,'C684153556','2','F','28007','M348934600','28007','es_transportation',45.97,0
9405,3,'C1267749701','2','F','28007','M348934600','28007','es_transportation',34.43,0
9406,3,'C1862169273','5','F','28007','M348934600','28007','es_transportation',8.19,0
9407,3,'C947010068','4','F','28007','M348934600','28007','es_transportation',30.58,0
9408,3,'C1870926183','4','M','28007','M348934600','28007','es_transportation',5.72,0
9409,3,'C2100466386','2','F','28007','M1649169323','28007','es_sportsandtoys',17.33,0
9410,3,'C525158878','2','F','28007','M1823072687','28007','es_transportation',25.2,0
9411,3,'C1264836741','2','F','28007','M348934600','28007','es_transportation',12.14,0
9412,3,'C1905402681','1','M','28007','M348934600','28007','es_transportation',51.65,0
9413,3,'C1267913176','2','M','28007','M1823072687','28007','es_transportation',5.28,0
9414,3,'C1928450094','2','M','28007','M1823072687','28007','es_transportation',9.07,0
9415,3,'C1205257074','1','F','28007','M692898500','28007','es_health',190.13,0
9416,3,'C1846080029','1','M','28007','M1823072687','28007','es_transportation',1.9,0
9417,3,'C1844076143','2','M','28007','M1823072687','28007','es_transportation',16.59,0
9418,3,'C1838681949','3','M','28007','M1823072687','28007','es_transportation',41.2,0
9419,3,'C910969605','1','F','28007','M348934600','28007','es_transportation',33.97,0
9420,3,'C91915601','4','M','28007','M348934600','28007','es_transportation',66.78,0
9421,3,'C1941625566','3','F','28007','M151143676','28007','es_barsandrestaurants',45.18,0
9422,3,'C1962882634','1','M','28007','M547558035','28007','es_fashion',74.53,0
9423,3,'C938915039','4','F','28007','M348934600','28007','es_transportation',16.72,0
9424,3,'C1102464953','4','F','28007','M348934600','28007','es_transportation',11.12,0
9425,3,'C1214964999','5','F','28007','M1823072687','28007','es_transportation',31.67,0
9426,3,'C474894075','4','F','28007','M348934600','28007','es_transportation',46.52,0
9427,3,'C970603000','5','M','28007','M348934600','28007','es_transportation',4.53,0
9428,3,'C1572595935','3','M','28007','M348934600','28007','es_transportation',31.5,0
9429,3,'C1960297159','2','F','28007','M348934600','28007','es_transportation',11.77,0
9430,3,'C1784755412','3','F','28007','M348934600','28007','es_transportation',40.59,0
9431,3,'C1680347409','2','F','28007','M348934600','28007','es_transportation',32.71,0
9432,3,'C590614528','2','F','28007','M348934600','28007','es_transportation',32.38,0
9433,3,'C813128680','2','M','28007','M348934600','28007','es_transportation',8.98,0
9434,3,'C2055009466','4','M','28007','M348934600','28007','es_transportation',36.76,0
9435,3,'C1340398290','4','M','28007','M348934600','28007','es_transportation',28.73,0
9436,3,'C83086349','6','M','28007','M1053599405','28007','es_health',104.52,0
9437,3,'C1689884214','3','M','28007','M348934600','28007','es_transportation',23.98,0
9438,3,'C155412783','5','F','28007','M348934600','28007','es_transportation',9.69,0
9439,3,'C1456851744','2','M','28007','M348934600','28007','es_transportation',0.26,0
9440,3,'C759915530','2','M','28007','M348934600','28007','es_transportation',20.42,0
9441,3,'C2016890783','5','F','28007','M348934600','28007','es_transportation',11.35,0
9442,3,'C805483863','4','F','28007','M1823072687','28007','es_transportation',42.88,0
9443,3,'C1213002113','1','F','28007','M151143676','28007','es_barsandrestaurants',63.23,0
9444,3,'C1667929755','3','F','28007','M1946091778','28007','es_wellnessandbeauty',173.1,0
9445,3,'C546000387','6','M','28007','M348934600','28007','es_transportation',44.54,0
9446,3,'C951702775','2','M','28007','M348934600','28007','es_transportation',16.7,0
9447,3,'C739732151','2','F','28007','M348934600','28007','es_transportation',31.66,0
9448,3,'C996804095','3','M','28007','M348934600','28007','es_transportation',28.36,0
9449,3,'C1861439904','1','M','28007','M348934600','28007','es_transportation',20.51,0
9450,3,'C2096265838','3','M','28007','M348934600','28007','es_transportation',27.83,0
9451,3,'C1763624260','6','F','28007','M348934600','28007','es_transportation',36.71,0
9452,3,'C1141582476','2','F','28007','M348934600','28007','es_transportation',25.96,0
9453,3,'C1293338142','4','F','28007','M348934600','28007','es_transportation',36.05,0
9454,3,'C1598762673','3','M','28007','M1823072687','28007','es_transportation',10.87,0
9455,3,'C707234445','2','M','28007','M348934600','28007','es_transportation',10.34,0
9456,3,'C700940580','1','F','28007','M1823072687','28007','es_transportation',8.74,0
9457,3,'C402758720','3','F','28007','M348934600','28007','es_transportation',7.42,0
9458,3,'C1209651258','2','M','28007','M348934600','28007','es_transportation',36.93,0
9459,3,'C1178005728','3','F','28007','M1823072687','28007','es_transportation',13.3,0
9460,3,'C212188289','4','M','28007','M1198415165','28007','es_wellnessandbeauty',15.7,0
9461,3,'C775533998','2','F','28007','M348934600','28007','es_transportation',5.23,0
9462,3,'C842799656','1','F','28007','M348934600','28007','es_transportation',27.68,0
9463,3,'C1450562088','4','F','28007','M348934600','28007','es_transportation',25.12,0
9464,3,'C27152267','5','F','28007','M348934600','28007','es_transportation',0.95,0
9465,3,'C2031167542','2','M','28007','M348934600','28007','es_transportation',22.44,0
9466,3,'C47809392','3','M','28007','M348934600','28007','es_transportation',37.96,0
9467,3,'C797980818','3','M','28007','M348934600','28007','es_transportation',37.64,0
9468,3,'C899204870','3','M','28007','M1823072687','28007','es_transportation',22.54,0
9469,3,'C1405664150','4','M','28007','M1823072687','28007','es_transportation',10.72,0
9470,3,'C334841918','2','M','28007','M348934600','28007','es_transportation',2.41,0
9471,3,'C1789457872','2','F','28007','M348934600','28007','es_transportation',33.84,0
9472,3,'C1597422235','3','F','28007','M348934600','28007','es_transportation',15.24,0
9473,3,'C146553626','4','F','28007','M348934600','28007','es_transportation',26.78,0
9474,3,'C840928568','1','M','28007','M348934600','28007','es_transportation',49.23,0
9475,3,'C1437990673','2','F','28007','M348934600','28007','es_transportation',3.87,0
9476,3,'C1629152705','6','M','28007','M348934600','28007','es_transportation',17.3,0
9477,3,'C1513653440','4','M','28007','M151143676','28007','es_barsandrestaurants',26.73,0
9478,3,'C1067134113','4','F','28007','M1823072687','28007','es_transportation',38.34,0
9479,3,'C1965496749','3','F','28007','M855959430','28007','es_hyper',48.4,0
9480,3,'C1314533733','2','M','28007','M348934600','28007','es_transportation',7.77,0
9481,3,'C1782998558','3','F','28007','M348934600','28007','es_transportation',23.49,0
9482,3,'C236999052','1','M','28007','M1823072687','28007','es_transportation',37.53,0
9483,3,'C393216567','5','F','28007','M348934600','28007','es_transportation',8.56,0
9484,3,'C1854104284','2','F','28007','M348934600','28007','es_transportation',6.32,0
9485,3,'C802146030','2','M','28007','M348934600','28007','es_transportation',17.57,0
9486,3,'C304677660','4','F','28007','M348934600','28007','es_transportation',39.46,0
9487,3,'C385721880','2','M','28007','M348934600','28007','es_transportation',25.64,0
9488,3,'C712367267','5','F','28007','M1823072687','28007','es_transportation',4.47,0
9489,3,'C1132565589','4','F','28007','M348934600','28007','es_transportation',34.53,0
9490,3,'C1525483242','3','M','28007','M1823072687','28007','es_transportation',34.42,0
9491,3,'C1137292670','5','F','28007','M348934600','28007','es_transportation',19.55,0
9492,3,'C638163213','1','F','28007','M348934600','28007','es_transportation',23.11,0
9493,3,'C961515074','3','M','28007','M1823072687','28007','es_transportation',50.06,0
9494,3,'C1435256152','3','F','28007','M348934600','28007','es_transportation',29.06,0
9495,3,'C477595630','4','M','28007','M1842530320','28007','es_tech',31.34,0
9496,3,'C200459252','1','M','28007','M348934600','28007','es_transportation',0.27,0
9497,3,'C1603928569','3','F','28007','M85975013','28007','es_food',24.58,0
9498,3,'C572958608','2','M','28007','M348934600','28007','es_transportation',40.91,0
9499,3,'C277720476','4','M','28007','M1823072687','28007','es_transportation',22.86,0
